2026/08/21 11:57:32.560, 0, 1
2026/08/21 11:57:33.607, 2, 113
2026/08/21 11:57:34.651, 0, 113
2026/08/21 11:57:35.697, 0, 5611
2026/08/21 11:57:36.747, 63, 7369
2026/08/21 11:57:37.796, 65, 7871
2026/08/21 11:57:38.844, 3, 8063
2026/08/21 11:57:39.891, 28, 8067
2026/08/21 11:57:40.939, 98, 8085
2026/08/21 11:57:41.987, 98, 8085
2026/08/21 11:57:43.031, 98, 8085
2026/08/21 11:57:44.075, 98, 8085
2026/08/21 11:57:45.119, 14, 8085
2026/08/21 11:57:46.185, 96, 8085
2026/08/21 11:57:47.231, 98, 8085
2026/08/21 11:57:48.279, 97, 8085
2026/08/21 11:57:49.327, 98, 8085
2026/08/21 11:57:50.375, 98, 8085
2026/08/21 11:57:51.419, 90, 8085
2026/08/21 11:57:52.467, 88, 8085
2026/08/21 11:57:53.515, 98, 8085
2026/08/21 11:57:54.559, 98, 8085
2026/08/21 11:57:55.603, 98, 8085
2026/08/21 11:57:56.651, 99, 8085
2026/08/21 11:57:57.699, 74, 8085
2026/08/21 11:57:58.743, 98, 8085
2026/08/21 11:57:59.787, 98, 8085
2026/08/21 11:58:00.831, 98, 8085
2026/08/21 11:58:01.879, 87, 8085
2026/08/21 11:58:02.927, 98, 8085
2026/08/21 11:58:03.993, 98, 8085
2026/08/21 11:58:05.077, 98, 8085
2026/08/21 11:58:06.123, 98, 8085
2026/08/21 11:58:07.167, 98, 8085
2026/08/21 11:58:08.194, 100, 8085
2026/08/21 11:58:09.257, 98, 8085
2026/08/21 11:58:10.303, 97, 8085
2026/08/21 11:58:11.347, 98, 8085
2026/08/21 11:58:12.391, 98, 8085
2026/08/21 11:58:13.434, 98, 8085
2026/08/21 11:58:14.479, 26, 8085
2026/08/21 11:58:15.527, 98, 8085
2026/08/21 11:58:16.571, 98, 8085
2026/08/21 11:58:17.615, 98, 8085
2026/08/21 11:58:18.659, 17, 8085
2026/08/21 11:58:19.707, 93, 8085
2026/08/21 11:58:20.773, 98, 8085
2026/08/21 11:58:21.819, 98, 8085
2026/08/21 11:58:22.863, 98, 8085
2026/08/21 11:58:23.911, 96, 8085
2026/08/21 11:58:24.996, 98, 8085
2026/08/21 11:58:26.081, 98, 8085
2026/08/21 11:58:27.127, 98, 8085
2026/08/21 11:58:28.175, 23, 8085
2026/08/21 11:58:29.223, 98, 8085
2026/08/21 11:58:30.266, 98, 8085
2026/08/21 11:58:31.311, 98, 8085
2026/08/21 11:58:32.355, 98, 8085
2026/08/21 11:58:33.399, 94, 8085
2026/08/21 11:58:34.447, 98, 8085
2026/08/21 11:58:35.491, 98, 8085
2026/08/21 11:58:36.539, 98, 8085
2026/08/21 11:58:37.625, 98, 8085
2026/08/21 11:58:38.688, 92, 8085
2026/08/21 11:58:39.754, 17, 8085
2026/08/21 11:58:40.799, 98, 8085
2026/08/21 11:58:41.843, 97, 8085
2026/08/21 11:58:42.892, 0, 8085
2026/08/21 11:58:43.939, 98, 8085
2026/08/21 11:58:44.983, 97, 8085
2026/08/21 11:58:46.031, 98, 8085
2026/08/21 11:58:47.079, 98, 8085
2026/08/21 11:58:48.128, 56, 8085
2026/08/21 11:58:49.175, 95, 8085
2026/08/21 11:58:50.223, 98, 8085
2026/08/21 11:58:51.266, 98, 8085
2026/08/21 11:58:52.312, 98, 8085
2026/08/21 11:58:53.359, 49, 8085
2026/08/21 11:58:54.403, 98, 8085
2026/08/21 11:58:55.451, 98, 8085
2026/08/21 11:58:56.517, 98, 8085
2026/08/21 11:58:57.563, 98, 8085
2026/08/21 11:58:58.611, 16, 8085
2026/08/21 11:58:59.659, 91, 8085
2026/08/21 11:59:00.721, 98, 8085
2026/08/21 11:59:01.785, 96, 8085
2026/08/21 11:59:02.831, 98, 8085
2026/08/21 11:59:03.880, 91, 8085
2026/08/21 11:59:04.927, 92, 8085
2026/08/21 11:59:05.971, 98, 8085
2026/08/21 11:59:07.033, 98, 8085
2026/08/21 11:59:08.079, 98, 8085
2026/08/21 11:59:09.127, 95, 8085
2026/08/21 11:59:10.175, 88, 8085
2026/08/21 11:59:11.223, 98, 8085
2026/08/21 11:59:12.271, 98, 8085
2026/08/21 11:59:13.315, 98, 8085
2026/08/21 11:59:14.359, 98, 8085
2026/08/21 11:59:15.407, 96, 8085
2026/08/21 11:59:16.451, 98, 8085
2026/08/21 11:59:17.495, 98, 8085
2026/08/21 11:59:18.543, 98, 8085
2026/08/21 11:59:19.591, 98, 8085
2026/08/21 11:59:20.635, 94, 8085
2026/08/21 11:59:21.684, 18, 8085
2026/08/21 11:59:22.731, 80, 8085
2026/08/21 11:59:23.778, 98, 8085
2026/08/21 11:59:24.823, 98, 8085
2026/08/21 11:59:25.871, 98, 8085
2026/08/21 11:59:26.937, 83, 8085
