2026/08/21 12:03:10.436, 43, 1
2026/08/21 12:03:11.483, 0, 113
2026/08/21 12:03:12.527, 0, 113
2026/08/21 12:03:13.577, 17, 5611
2026/08/21 12:03:14.623, 3, 7325
2026/08/21 12:03:15.671, 0, 8009
2026/08/21 12:03:16.719, 12, 8015
2026/08/21 12:03:17.767, 99, 8015
2026/08/21 12:03:18.815, 99, 8033
2026/08/21 12:03:19.863, 98, 8033
2026/08/21 12:03:20.907, 97, 8033
2026/08/21 12:03:21.955, 96, 8033
2026/08/21 12:03:23.003, 100, 8033
2026/08/21 12:03:24.051, 32, 8033
2026/08/21 12:03:25.099, 98, 8033
2026/08/21 12:03:26.143, 97, 8033
2026/08/21 12:03:27.187, 97, 8033
2026/08/21 12:03:28.231, 98, 8033
2026/08/21 12:03:29.279, 1, 8033
2026/08/21 12:03:30.306, 97, 8033
2026/08/21 12:03:31.351, 98, 8033
2026/08/21 12:03:32.395, 98, 8033
2026/08/21 12:03:33.439, 98, 8033
2026/08/21 12:03:34.484, 95, 8033
2026/08/21 12:03:35.531, 50, 8033
2026/08/21 12:03:36.575, 96, 8033
2026/08/21 12:03:37.619, 98, 8033
2026/08/21 12:03:38.663, 98, 8033
2026/08/21 12:03:39.711, 95, 8033
2026/08/21 12:03:40.759, 25, 8033
2026/08/21 12:03:41.807, 98, 8033
2026/08/21 12:03:42.851, 98, 8033
2026/08/21 12:03:43.899, 98, 8033
2026/08/21 12:03:44.947, 94, 8033
2026/08/21 12:03:45.991, 28, 8033
2026/08/21 12:03:47.039, 98, 8033
2026/08/21 12:03:48.087, 98, 8033
2026/08/21 12:03:49.135, 99, 8033
2026/08/21 12:03:50.183, 98, 8033
2026/08/21 12:03:51.227, 0, 8033
2026/08/21 12:03:52.271, 99, 8033
2026/08/21 12:03:53.319, 97, 8033
2026/08/21 12:03:54.363, 98, 8033
2026/08/21 12:03:55.407, 98, 8033
2026/08/21 12:03:56.455, 81, 8033
2026/08/21 12:03:57.503, 98, 8033
2026/08/21 12:03:58.551, 98, 8033
2026/08/21 12:03:59.599, 98, 8033
2026/08/21 12:04:00.643, 97, 8033
2026/08/21 12:04:01.687, 46, 8033
2026/08/21 12:04:02.731, 98, 8033
2026/08/21 12:04:03.775, 97, 8033
2026/08/21 12:04:04.819, 98, 8033
2026/08/21 12:04:05.863, 0, 8033
2026/08/21 12:04:06.911, 97, 8033
2026/08/21 12:04:07.959, 98, 8033
2026/08/21 12:04:09.025, 98, 8033
2026/08/21 12:04:10.071, 98, 8033
2026/08/21 12:04:11.115, 44, 8033
2026/08/21 12:04:12.163, 97, 8033
2026/08/21 12:04:13.211, 98, 8033
2026/08/21 12:04:14.255, 98, 8033
2026/08/21 12:04:15.299, 99, 8033
2026/08/21 12:04:16.342, 0, 8033
2026/08/21 12:04:17.388, 97, 8033
2026/08/21 12:04:18.435, 96, 8033
2026/08/21 12:04:19.483, 98, 8033
2026/08/21 12:04:20.527, 97, 8033
2026/08/21 12:04:21.575, 31, 8033
2026/08/21 12:04:22.623, 97, 8033
2026/08/21 12:04:23.667, 98, 8033
2026/08/21 12:04:24.711, 96, 8033
2026/08/21 12:04:25.759, 98, 8033
2026/08/21 12:04:26.807, 26, 8033
2026/08/21 12:04:27.851, 98, 8033
2026/08/21 12:04:28.895, 98, 8033
2026/08/21 12:04:29.938, 17, 8033
2026/08/21 12:04:30.983, 98, 8033
2026/08/21 12:04:32.031, 99, 8033
2026/08/21 12:04:33.093, 98, 8033
2026/08/21 12:04:34.139, 97, 8033
2026/08/21 12:04:35.183, 99, 8033
2026/08/21 12:04:36.227, 78, 8033
2026/08/21 12:04:37.271, 97, 8033
2026/08/21 12:04:38.319, 98, 8033
2026/08/21 12:04:39.367, 98, 8033
2026/08/21 12:04:40.411, 98, 8033
2026/08/21 12:04:41.455, 98, 8033
2026/08/21 12:04:42.503, 40, 8033
2026/08/21 12:04:43.551, 98, 8033
2026/08/21 12:04:44.599, 96, 8033
2026/08/21 12:04:45.647, 98, 8033
2026/08/21 12:04:46.695, 98, 8033
2026/08/21 12:04:47.739, 30, 8033
2026/08/21 12:04:48.783, 98, 8033
2026/08/21 12:04:49.831, 96, 8033
2026/08/21 12:04:50.879, 98, 8033
2026/08/21 12:04:51.927, 95, 8033
2026/08/21 12:04:52.975, 37, 8033
2026/08/21 12:04:54.019, 98, 8033
2026/08/21 12:04:55.067, 98, 8033
2026/08/21 12:04:56.115, 98, 8033
2026/08/21 12:04:57.163, 97, 8033
2026/08/21 12:04:58.211, 0, 8033
2026/08/21 12:04:59.259, 27, 8033
2026/08/21 12:05:00.303, 98, 8033
2026/08/21 12:05:01.347, 98, 8033
2026/08/21 12:05:02.413, 98, 8033
2026/08/21 12:05:03.459, 99, 8033
2026/08/21 12:05:04.525, 27, 8033
2026/08/21 12:05:05.571, 82, 8033
2026/08/21 12:05:06.619, 30, 8033
2026/08/21 12:05:07.667, 98, 8033
2026/08/21 12:05:08.711, 97, 8033
2026/08/21 12:05:09.755, 98, 8033
2026/08/21 12:05:10.799, 95, 8033
2026/08/21 12:05:11.847, 49, 8033
2026/08/21 12:05:12.895, 99, 8033
2026/08/21 12:05:13.943, 98, 8033
2026/08/21 12:05:14.992, 98, 8033
2026/08/21 12:05:16.038, 98, 8033
2026/08/21 12:05:17.083, 89, 8033
2026/08/21 12:05:18.131, 98, 8033
2026/08/21 12:05:19.179, 98, 8033
2026/08/21 12:05:20.223, 98, 8033
2026/08/21 12:05:21.267, 99, 8033
2026/08/21 12:05:22.315, 89, 8033
2026/08/21 12:05:23.363, 96, 8033
2026/08/21 12:05:24.411, 91, 8033
2026/08/21 12:05:25.459, 98, 8033
2026/08/21 12:05:26.507, 98, 8033
2026/08/21 12:05:27.555, 95, 8033
2026/08/21 12:05:28.599, 60, 8033
2026/08/21 12:05:29.647, 98, 8033
2026/08/21 12:05:30.695, 98, 8033
2026/08/21 12:05:31.761, 98, 8033
2026/08/21 12:05:32.807, 97, 8033
2026/08/21 12:05:33.855, 95, 8033
2026/08/21 12:05:34.917, 98, 8033
2026/08/21 12:05:35.963, 96, 8033
2026/08/21 12:05:37.011, 98, 8033
2026/08/21 12:05:38.059, 98, 8033
2026/08/21 12:05:39.108, 0, 8033
2026/08/21 12:05:40.155, 98, 8033
2026/08/21 12:05:41.203, 99, 8033
